project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.135135135135135,false,PACKAGE,111,15,0.0799112097669256,false,5226,65,0.0710336777613439,0,PACKAGE,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/package-info.java,log4j-api/src/main/java/org/apache/logging/log4j/package-info.java,org.apache.logging.log4j,log4j,3164,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,1,1,false,18,1,0.00112368277164334,0,PACKAGE,.,.,com.example.logging,logging,11370,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.142857142857143,false,PACKAGE,0,4,1,false,630,7,0.00112368277164334,0,PACKAGE,/data/logging-log4j2/log4j-1.2-api/src/main/java/org/apache/log4j/jmx/package-info.java,log4j-1.2-api/src/main/java/org/apache/log4j/jmx/package-info.java,org.apache.log4j.jmx,jmx,11379,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.0804597701149425,false,PACKAGE,9,23,0.831775700934579,false,5135,88,0.00511427996403255,0,PACKAGE,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/package-info.java,log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/package-info.java,org.apache.logging.log4j.core.appender.rolling,rolling,11522,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.09375,false,PACKAGE,0,8,1,false,1041,32,0.00112368277164334,0,PACKAGE,/data/logging-log4j2/log4j-taglib/src/main/java/org/apache/logging/log4j/taglib/package-info.java,log4j-taglib/src/main/java/org/apache/logging/log4j/taglib/package-info.java,org.apache.logging.log4j.taglib,taglib,3916,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,1,1,false,68,2,0.00112368277164334,0,PACKAGE,.,.,org.apache.logging.log4j.util.java9,java9,28499,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.384615384615385,false,PACKAGE,27,6,0.254901960784314,false,334,17,0.0372964193893466,0,PACKAGE,/data/logging-log4j2/log4j-api-test/src/main/java/org/apache/logging/log4j/test/package-info.java,log4j-api-test/src/main/java/org/apache/logging/log4j/test/package-info.java,org.apache.logging.log4j.test,test,3924,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.2,false,PACKAGE,100,10,0.0431372549019608,false,3443,77,0.080137716374075,0,PACKAGE,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/util/package-info.java,log4j-api/src/main/java/org/apache/logging/log4j/util/package-info.java,org.apache.logging.log4j.util,util,3932,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,2,9,0.9,false,156,4,0.00152165346316501,0,PACKAGE,/data/logging-log4j2/log4j-fuzz-test/src/main/java/org/apache/logging/log4j/fuzz/package-info.java,log4j-fuzz-test/src/main/java/org/apache/logging/log4j/fuzz/package-info.java,org.apache.logging.log4j.fuzz,fuzz,3940,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.105263157894737,false,PACKAGE,2,13,0.939393939393939,false,1058,20,0.00131654549138077,0,PACKAGE,/data/logging-log4j2/log4j-jakarta-web/src/main/java/org/apache/logging/log4j/web/package-info.java,log4j-jakarta-web/src/main/java/org/apache/logging/log4j/web/package-info.java,org.apache.logging.log4j.web,web,3948,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,0,1,false,0,3,0.00112368277164334,0,PACKAGE,.,.,org.apache.logging.log4j.appserver,appserver,3956,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,7,1,false,161,4,0.00112368277164334,0,PACKAGE,/data/logging-log4j2/log4j-jpl/src/main/java/org/apache/logging/log4j/jpl/package-info.java,log4j-jpl/src/main/java/org/apache/logging/log4j/jpl/package-info.java,org.apache.logging.log4j.jpl,jpl,3964,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,3,6,0.875,false,211,5,0.0158885126498194,0,PACKAGE,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/internal/package-info.java,log4j-api/src/main/java/org/apache/logging/log4j/internal/package-info.java,org.apache.logging.log4j.internal,internal,3976,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,1,1,false,531,6,0.00112368277164334,0,PACKAGE,.,.,org.apache.logging.log4j.jmh_generated,jmh_generated,3984,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.256756756756757,false,PACKAGE,58,7,0.0846394984326019,false,3938,75,0.0502905065543667,0,PACKAGE,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/message/package-info.java,log4j-api/src/main/java/org/apache/logging/log4j/message/package-info.java,org.apache.logging.log4j.message,message,3992,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,2,1,false,0,1,0.00112368277164334,0,PACKAGE,.,.,org.apache.logging.log4j.osgi,osgi,4000,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,5,1,false,0,2,0.00112368277164334,0,PACKAGE,.,.,org.apache.logging.log4j.spring,spring,4008,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.105263157894737,false,PACKAGE,1,12,0.952380952380952,false,556,19,0.00122980828938245,0,PACKAGE,/data/logging-log4j2/log4j-mongodb4/src/main/java/org/apache/logging/log4j/mongodb4/package-info.java,log4j-mongodb4/src/main/java/org/apache/logging/log4j/mongodb4/package-info.java,org.apache.logging.log4j.mongodb4,mongodb4,4020,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,8,1,false,52,2,0.00112368277164334,0,PACKAGE,/data/logging-log4j2/log4j-docker/src/main/java/org/apache/logging/log4j/docker/package-info.java,log4j-docker/src/main/java/org/apache/logging/log4j/docker/package-info.java,org.apache.logging.log4j.docker,docker,4028,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,1,1,false,217,2,0.00112368277164334,0,PACKAGE,/data/logging-log4j2/log4j-slf4j2-impl/src/main/java/org/apache/logging/slf4j/message/package-info.java,log4j-slf4j2-impl/src/main/java/org/apache/logging/slf4j/message/package-info.java,org.apache.logging.slf4j.message,message,28604,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,3,12,0.914893617021277,false,361,4,0.00269942472439452,0,PACKAGE,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/config/properties/package-info.java,log4j-core/src/main/java/org/apache/logging/log4j/core/config/properties/package-info.java,org.apache.logging.log4j.core.config.properties,properties,20419,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,6,1,false,142,5,0.00112368277164334,0,PACKAGE,/data/logging-log4j2/log4j-jcl/src/main/java/org/apache/logging/log4j/jcl/package-info.java,log4j-jcl/src/main/java/org/apache/logging/log4j/jcl/package-info.java,org.apache.logging.log4j.jcl,jcl,4036,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,7,1,false,98,2,0.00112368277164334,0,PACKAGE,/data/logging-log4j2/log4j-couchdb/src/main/java/org/apache/logging/log4j/couchdb/package-info.java,log4j-couchdb/src/main/java/org/apache/logging/log4j/couchdb/package-info.java,org.apache.logging.log4j.couchdb,couchdb,4044,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.0833333333333333,false,PACKAGE,1,7,0.75,false,1534,37,0.00149344064998814,0,PACKAGE,/data/logging-log4j2/log4j-iostreams/src/main/java/org/apache/logging/log4j/io/package-info.java,log4j-iostreams/src/main/java/org/apache/logging/log4j/io/package-info.java,org.apache.logging.log4j.io,io,4052,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.5,false,PACKAGE,59,12,0.208888888888889,false,3897,34,0.0554533901052914,0,PACKAGE,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/spi/package-info.java,log4j-api/src/main/java/org/apache/logging/log4j/spi/package-info.java,org.apache.logging.log4j.spi,spi,4060,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.142857142857143,false,PACKAGE,1,10,0.941176470588235,false,234,7,0.00119609528808963,0,PACKAGE,/data/logging-log4j2/log4j-1.2-api/src/main/java/org/apache/log4j/builders/layout/package-info.java,log4j-1.2-api/src/main/java/org/apache/log4j/builders/layout/package-info.java,org.apache.log4j.builders.layout,layout,36835,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,1,5,0.952380952380952,false,419,8,0.00120327690994767,0,PACKAGE,/data/logging-log4j2/log4j-to-jul/src/main/java/org/apache/logging/log4j/tojul/package-info.java,log4j-to-jul/src/main/java/org/apache/logging/log4j/tojul/package-info.java,org.apache.logging.log4j.tojul,tojul,4072,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,4,7,0.791666666666667,false,306,6,0.0116296075242442,0,PACKAGE,/data/logging-log4j2/log4j-api/src/main/java/org/apache/logging/log4j/simple/package-info.java,log4j-api/src/main/java/org/apache/logging/log4j/simple/package-info.java,org.apache.logging.log4j.simple,simple,4080,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,14,1,false,401,5,0.00112368277164334,0,PACKAGE,/data/logging-log4j2/log4j-jakarta-smtp/src/main/java/org/apache/logging/log4j/smtp/package-info.java,log4j-jakarta-smtp/src/main/java/org/apache/logging/log4j/smtp/package-info.java,org.apache.logging.log4j.smtp,smtp,4088,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.153846153846154,false,PACKAGE,1,9,0.71875,false,563,15,0.00121051274070261,0,PACKAGE,/data/logging-log4j2/log4j-jul/src/main/java/org/apache/logging/log4j/jul/package-info.java,log4j-jul/src/main/java/org/apache/logging/log4j/jul/package-info.java,org.apache.logging.log4j.jul,jul,4096,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.2,false,PACKAGE,0,9,1,false,294,15,0.00112368277164334,0,PACKAGE,/data/logging-log4j2/log4j-mongodb/src/main/java/org/apache/logging/log4j/mongodb/package-info.java,log4j-mongodb/src/main/java/org/apache/logging/log4j/mongodb/package-info.java,org.apache.logging.log4j.mongodb,mongodb,4104,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,1,2,1,false,0,1,0.00128287104825201,0,PACKAGE,.,.,org.apache.logging.log4j.layout,layout,4112,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,15,1,false,431,5,0.00112368277164334,0,PACKAGE,/data/logging-log4j2/log4j-cassandra/src/main/java/org/apache/logging/log4j/cassandra/package-info.java,log4j-cassandra/src/main/java/org/apache/logging/log4j/cassandra/package-info.java,org.apache.logging.log4j.cassandra,cassandra,4120,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,1,false,PACKAGE,10,0,0,false,6,6,0.00647123690858897,0,PACKAGE,/data/logging-log4j2/log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/categories/package-info.java,log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/categories/package-info.java,org.apache.logging.log4j.core.test.categories,categories,4129,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.3,false,PACKAGE,2,14,0.953488372093023,false,667,11,0.00151273887419918,0,PACKAGE,/data/logging-log4j2/log4j-jpa/src/main/java/org/apache/logging/log4j/core/appender/db/jpa/package-info.java,log4j-jpa/src/main/java/org/apache/logging/log4j/core/appender/db/jpa/package-info.java,org.apache.logging.log4j.core.appender.db.jpa,jpa,45123,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,1,1,1,false,0,2,0.00136993752733105,0,PACKAGE,.,.,org.apache.logging.log4j.core.test.net,net,4184,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.2,false,PACKAGE,2,5,0.666666666666667,false,152,5,0.00136930079887407,0,PACKAGE,/data/logging-log4j2/log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/net/mock/package-info.java,log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/net/mock/package-info.java,org.apache.logging.log4j.core.test.net.mock,mock,4190,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,13,1,false,223,12,0.00112368277164334,0,PACKAGE,.,.,example,example,20580,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.2,false,PACKAGE,2,3,0.375,false,109,5,0.00154488389465807,0,PACKAGE,/data/logging-log4j2/log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/net/ssl/package-info.java,log4j-core-test/src/main/java/org/apache/logging/log4j/core/test/net/ssl/package-info.java,org.apache.logging.log4j.core.test.net.ssl,ssl,4198,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,3,1,false,19,1,0.00112368277164334,0,PACKAGE,.,.,customplugin3,customplugin3,4320,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,3,1,false,65,1,0.00112368277164334,0,PACKAGE,/data/logging-log4j2/log4j-appserver/src/main/java/org/apache/logging/log4j/appserver/tomcat/package-info.java,log4j-appserver/src/main/java/org/apache/logging/log4j/appserver/tomcat/package-info.java,org.apache.logging.log4j.appserver.tomcat,tomcat,4342,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,1,1,false,95684,630,0.00112368277164334,0,PACKAGE,.,.,org.apache.logging.log4j.perf.jmh.jmh_generated,jmh_generated,28992,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.111111111111111,false,PACKAGE,2,16,0.790697674418605,false,2200,45,0.00154473919685492,0,PACKAGE,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/action/package-info.java,log4j-core/src/main/java/org/apache/logging/log4j/core/appender/rolling/action/package-info.java,org.apache.logging.log4j.core.appender.rolling.action,action,13013,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,1,1,false,5,1,0.00112368277164334,0,PACKAGE,.,.,org.apache.logging.log4j.core.selector.b,b,21208,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,1,6,0.941176470588235,false,144,2,0.00131470870357374,0,PACKAGE,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/config/json/package-info.java,log4j-core/src/main/java/org/apache/logging/log4j/core/config/json/package-info.java,org.apache.logging.log4j.core.config.json,json,21226,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,2,3,0.6,false,1864,1,0.00131566568604476,0,PACKAGE,.,.,org.apache.logging.log4j.core.tools.picocli,picocli,13121,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,1,7,0.75,false,226,4,0.00207881243129535,0,PACKAGE,.,.,org.apache.logging.log4j.perf.jmh.instant,instant,13130,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,0,1,1,false,4344,30,0.00112368277164334,0,PACKAGE,.,.,org.apache.logging.log4j.perf.jmh.instant.jmh_generated,jmh_generated,13192,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,1,false,PACKAGE,21,0,0,false,5,1,0.0082401566354399,0,PACKAGE,.,.,org.apache.logging.log4j.core.internal.annotation,annotation,5191,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.333333333333333,false,PACKAGE,5,8,0.758620689655172,false,234,3,0.0027049615006717,0,PACKAGE,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/config/composite/package-info.java,log4j-core/src/main/java/org/apache/logging/log4j/core/config/composite/package-info.java,org.apache.logging.log4j.core.config.composite,composite,5200,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0,false,PACKAGE,20,17,0.507042253521127,false,911,9,0.0065385414395391,0,PACKAGE,/data/logging-log4j2/log4j-core/src/main/java/org/apache/logging/log4j/core/config/plugins/util/package-info.java,log4j-core/src/main/java/org/apache/logging/log4j/core/config/plugins/util/package-info.java,org.apache.logging.log4j.core.config.plugins.util,util,21648,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.1,false,PACKAGE,0,12,1,false,430,10,0.00112368277164334,0,PACKAGE,.,.,org.apache.logging.log4j.osgi.tests,tests,5301,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,0.027027027027027,false,PACKAGE,2,10,0.924528301886793,false,1757,39,0.00215840656959969,0,PACKAGE,/data/logging-log4j2/log4j-to-slf4j/src/main/java/org/apache/logging/slf4j/package-info.java,log4j-to-slf4j/src/main/java/org/apache/logging/slf4j/package-info.java,org.apache.logging.slf4j,slf4j,38083,container
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,1,false,PACKAGE,0,0,0,false,22,1,0.00112368277164334,0,PACKAGE,.,.,org.apache.log4j.component.helpers,helpers,21814,container
